# raw CPAP telemetry
# telem on
T,1091277,7.68,4.62,19411
T,1091297,7.73,5.24,19461
T,1091317,7.73,5.69,19505
T,1091337,7.67,6.23,19561
T,1091357,7.66,6.83,19620
T,1091377,7.67,7.23,19659
T,1091397,7.71,8.06,19726
T,1091417,7.61,8.50,19779
T,1091437,7.67,9.12,19834
T,1091457,7.72,9.38,19858
T,1091477,7.64,9.91,19919
T,1091497,7.56,10.40,19978
T,1091517,7.53,11.13,20048
T,1091537,7.64,11.65,20092
T,1091557,7.53,12.21,20160
T,1091577,7.46,12.95,20243
T,1091597,7.58,13.53,20289
T,1091617,7.42,14.33,20382
T,1091637,7.55,14.97,20437
T,1091657,7.29,15.56,20525
T,1091677,7.42,16.11,20582
T,1091697,7.44,16.94,20663
T,1091717,7.41,17.87,20758
T,1091737,7.46,18.61,20824
T,1091757,7.45,19.32,20895
T,1091777,7.41,19.75,20957
T,1091797,7.55,20.29,21012
T,1091817,7.49,20.79,21074
